,umap_1,umap_2,paul15_clusters,11DC,19Lymph,7MEP,15Mo,3Ery
W37451,-0.19657856,4.0808845,6Ery,0.014206423255004324,0.06998406669737327,0.7250747404083348,0.023123099315559757,0.16761083803673407
W37452,-2.4055593,5.888074,9GMP,0.05357128681723031,0.10741393126009972,0.5449111889130931,0.16919250519440548,0.12490998092870724
W37453,7.392626,3.645587,3Ery,0.00010850346648138488,0.0003945686468492046,0.003738421645508566,0.00031813643216259077,0.9954400930257206
W37454,-7.8543367,8.082126,14Mo,0.14823572584028283,0.027881158619580564,0.11012009315806366,0.6796799207165535,0.03408316519148982
W37455,4.976217,3.2588813,6Ery,0.0018208367803048229,0.004461162382830676,0.04206218186711981,0.007975683223910476,0.9436798869130678
W37456,-8.881872,9.203193,15Mo,0.05735962139924049,0.012352369694685178,0.0532953434674792,0.8552216410174807,0.021771164865722184
W37457,-7.2990847,9.3916855,15Mo,0.07570109441961802,0.018318671992775985,0.07273050810128212,0.8119083829287891,0.021341309574798007
W37458,-7.928115,6.977039,13Baso,0.14718296251467602,0.029150587769760778,0.11434190282861957,0.6737644362222487,0.035560127427331056
W37459,8.026313,4.692301,3Ery,0.0001143111182016878,0.0004538663242769578,0.004282203725263987,0.00029668570990716293,0.9948524824133727
W37460,-5.756034,10.978703,16Neu,0.0574377461260325,0.026659622647497983,0.11160957961627521,0.7748508461596086,0.02944178435963918
W37461,-0.1701754,4.421459,7MEP,0.0146800996193852,0.07549007612131653,0.7193632660683766,0.02768444592761822,0.16278133440031964
W37462,8.265381,2.6446774,3Ery,0.0,0.0,0.0,0.0,1.0
W37463,-8.702275,8.293581,13Baso,0.1130413491667458,0.021156037304492382,0.08551733233690845,0.7516053542154544,0.02868015710931518
W37465,8.539214,4.4153786,3Ery,7.877119115458811e-05,0.0003135985847757167,0.002956585672115204,0.0002033392521859579,0.9964473911401975
W37466,-6.5123005,7.906923,14Mo,0.11397885418745313,0.03643575334290134,0.14621122402384343,0.6589064963694697,0.04446755514965171
W37467,-8.055156,7.171239,14Mo,0.1782489683796043,0.027616600956343804,0.10836552712433316,0.6520651190213184,0.03370392176347607
W37468,-0.45027938,7.5511475,8Mk,0.03859443780332562,0.06256074957644893,0.4520924420021616,0.1741231389198331,0.2726268298748128
W37469,-6.2460537,11.262261,16Neu,0.05102070354144469,0.02185143362662353,0.09016641958784923,0.8128259775155812,0.02413514015510067
W37470,-6.569506,9.585972,14Mo,0.07619395755799711,0.04293808090665458,0.19588405405957965,0.6305737834701198,0.05440995686577787
W37471,-2.236967,7.373305,17Neu,0.0376210632865353,0.10152039929031148,0.5560113295762619,0.19083131202974257,0.11401616592804008
W37473,8.918461,4.1109695,3Ery,4.8441161024023806e-05,0.000192860534739441,0.0018176927676654005,0.00012494527677212218,0.9978158535616711
W37474,4.6385818,5.567193,5Ery,0.0021772054561913744,0.009042512080924886,0.08733090262396218,0.0057287481969487955,0.8957199641693298
W37475,-3.4129717,6.552751,10GMP,0.09451208631232097,0.09027319388695197,0.3672626450256528,0.3431958348608587,0.10475547895844417
W37476,-6.751204,11.1690855,16Neu,0.049304420266747244,0.01945164150204253,0.0800371265040816,0.8293887221113727,0.021817770820565827
W37477,6.357242,5.6908746,2Ery,0.0003014357826505543,0.001188787797120379,0.011285300104147723,0.0007991111538415098,0.9864247416743669
W37478,-4.658768,8.421848,14Mo,0.11398601645712969,0.05464532115759547,0.21089742865827027,0.5651879116047943,0.055282775186246184
W37479,3.0783463,4.9033184,6Ery,0.008752184805095379,0.030311618758815186,0.2885657454006194,0.029998442852613362,0.6423711325863147
W37480,-8.178316,7.387079,14Mo,0.16310227202163238,0.027179690623231147,0.10697691059998764,0.6690942256717779,0.03364706270718626
W37481,-8.866838,7.422647,13Baso,0.1668652637170912,0.023750076387405613,0.09413348586649851,0.6849936479570362,0.03025779227114512
W37482,4.9833617,4.94753,5Ery,0.0013753649328236087,0.005269252040460107,0.05111556992553946,0.003915410897945627,0.938323796532317
W37483,-1.4820083,7.51902,10GMP,0.046774360401042374,0.06923254820231453,0.4475497138932781,0.2208703160210598,0.21557172103983926
W37484,-0.021592582,4.2321105,7MEP,0.0,0.0,1.0,0.0,0.0
W37485,5.7525125,6.8712063,2Ery,0.0005044307316062503,0.002068757487098088,0.01959196748306354,0.0012623121367618876,0.9765718055541626
W37486,6.327117,6.478403,2Ery,0.0002782068951769207,0.0011359989202963275,0.010683265031209484,0.0006922247020890411,0.9872095632546998
W37487,8.031146,6.025667,2Ery,0.00016294441179703998,0.0006547268929083972,0.006166828395809211,0.0004144083296642605,0.9926004273653769
W37488,-8.543102,8.739581,14Mo,0.08373021880298584,0.01629399383204548,0.06557717273409604,0.8130181135214779,0.021380642451935196
W37489,1.7008473,5.131836,7MEP,0.01053748530904022,0.04624650281731792,0.4776708868752165,0.0273508150310966,0.4381933304476921
W37490,-0.579384,7.4501314,8Mk,0.0386915941494742,0.06495819014140981,0.4711809440255436,0.16754861015000763,0.25761801830169223
W37491,-6.0706773,7.8189015,14Mo,0.1361085251479194,0.03628932596558263,0.1410150043521434,0.6449755096622296,0.0416114948343823
W37492,6.578176,7.168676,2Ery,0.0003177317023173815,0.0013101752572078056,0.01230025200487755,0.0007706677352419919,0.9853004174708547
W37493,6.669631,6.4084177,2Ery,0.00028518352693678386,0.0011611929458458681,0.010934392729341639,0.0007095242037289926,0.9869090126399246
W37494,-5.071054,7.4848237,14Mo,0.11703724770396351,0.049913152615196764,0.19908741948300124,0.5759408708803756,0.058020986576393825
W37496,-7.459883,6.8883033,13Baso,0.11998559058012011,0.03260830708494832,0.13145179993129508,0.6710457741460051,0.04490854569569966
W37497,0.50948596,6.712285,7MEP,0.021345642184676352,0.04801206335616895,0.45375468743253544,0.0858040676135183,0.39108207691969293
W37498,8.910819,3.660163,4Ery,0.0,0.0,0.0,0.0,1.0
W37499,-7.122164,7.688725,13Baso,0.12794180774669603,0.034742348717767525,0.13031327249708768,0.66599302287277,0.041009484054854085
W37500,-4.5980296,8.191676,13Baso,0.16944122168573023,0.05548582592920798,0.19644844899024066,0.5259231288068805,0.0527009316731623
W37501,4.134354,5.586582,5Ery,0.005241315359551023,0.021658259139970257,0.21206580103267417,0.01363664894095058,0.7473971298483851
W37502,7.180246,6.6789594,2Ery,0.0002816822548624952,0.0011660303840775703,0.010898252145891355,0.0006735459676624327,0.9869797428249891
W37503,-1.4638499,5.365195,18Eos,0.02328590640124205,0.1719919721644914,0.6393607320017841,0.0746305472325738,0.09073047928810443
W37504,-7.812719,9.965539,15Mo,0.036704058450020324,0.01193992687504705,0.050338076629569586,0.8860316624250592,0.01498623585456476
W37505,5.8339515,3.8610158,5Ery,0.0005285488378984396,0.0018059158975115752,0.017313440187056123,0.0016716468992428062,0.9786800086932553
W37506,0.054015663,4.207047,7MEP,0.012332724210860159,0.16234888122404048,0.6358654396641229,0.0210247463535856,0.16842747362375768
W37507,7.377571,7.1814365,2Ery,0.00021563130588071638,0.0008819454039958487,0.008270626799985083,0.0005293662588609108,0.9901016658908685
W37508,-7.4983406,7.109589,13Baso,0.18731807830276206,0.029763794217156688,0.11571791003739483,0.6316357370327189,0.035564586239254736
W37509,-5.6598525,8.5793,14Mo,0.13872784002944946,0.03815309973348659,0.14842874169014486,0.6325517490592418,0.04213818642000686
W37510,1.5353354,4.9925795,6Ery,0.010559543585501199,0.05108844929247367,0.5654127129318215,0.023532577895071977,0.3494058266140463
W37511,5.090275,4.378488,5Ery,0.0008064302508141943,0.002916650599065966,0.02812365662505501,0.0024167857883677702,0.965735900232175
W37512,6.6729712,4.377253,4Ery,0.00017784272700979204,0.0006805812835795587,0.006459655802571837,0.000490225860480603,0.9921912294434616
W37514,-6.41401,6.5927525,13Baso,0.14403018450692343,0.03881128896385033,0.1507479753569199,0.6197247043842653,0.04668579607827714
W37515,0.5460621,5.4291744,7MEP,0.012976481436252029,0.06038632312489605,0.6559542255481461,0.028668229616016484,0.2420138771282635
W37516,3.346682,5.526957,5Ery,0.0059909671241523575,0.024954399534028643,0.24529161324215568,0.015580648465214772,0.708181530327289
W37517,5.6447988,5.4823256,5Ery,0.0004744412693459625,0.0018574664925040142,0.017749063903604756,0.0012808591751739377,0.9786375525196431
W37518,-3.2354486,6.182421,10GMP,0.05930498170780263,0.08232531099815325,0.48601043013960976,0.21703003319413233,0.1553284023460596
W37519,-7.3163824,10.771365,16Neu,0.03693967888714306,0.014279952884123325,0.05902844609166686,0.8734813739567404,0.016270318989707176
W37520,7.8869224,4.1035504,2Ery,8.62972428647199e-05,0.0003374675943648977,0.0031866551291138316,0.00022925073243333275,0.996160017734893
W37521,-7.5964785,9.467272,14Mo,0.07808180889629593,0.021840157312327732,0.08955784019638079,0.7834790185274036,0.027041137457097665
W37522,7.7893405,3.773153,3Ery,8.948419004078966e-05,0.0003447452860122589,0.0032602471571725458,0.00024314428867637622,0.996062084920221
W37523,7.039451,5.332884,2Ery,0.00020635003888039462,0.0008114524623121545,0.007691768173287543,0.0005478669884583674,0.9907419874521277
W37524,-5.4272532,6.227995,10GMP,0.11233178135289261,0.05341808129960326,0.20790819197224467,0.5551134924153996,0.07122816969742524
W37525,-6.9025097,11.157858,16Neu,0.04352840870232128,0.01752330293931085,0.0721294458284714,0.847230574198994,0.019588023723260274
W37526,-0.19693854,6.137868,8Mk,0.02409061287445485,0.06191704801320029,0.638963211701403,0.08951491392552005,0.1855133115047964
W37527,3.241121,4.5877223,6Ery,0.006242384790304444,0.020878724957079993,0.20033247814908703,0.02126913669122668,0.7512765056009301
W37528,-8.264877,9.031892,15Mo,0.07847149743045942,0.015989491434957967,0.0638524158714132,0.8217270591485744,0.019959644009264248
W37529,5.7460256,4.2259583,5Ery,0.00044297027070485973,0.0016232864586040892,0.015610917809799523,0.0013085366726303864,0.9810138210829217
W37530,-4.4902296,7.1846666,10GMP,0.1064365048592384,0.06874770766456073,0.2741344167834027,0.47018765581431327,0.08049310485351893
W37531,0.5262484,4.534107,7MEP,0.012954580682636392,0.05933375747249272,0.7389180907528123,0.019910630873376724,0.16888222189595403
W37532,-6.9283295,7.266699,14Mo,0.146169172683416,0.03161060225686011,0.12333161177733953,0.6612334413400965,0.0376551854865457
W37533,-2.53882,3.869072,19Lymph,0.0,1.0,0.0,0.0,0.0
W37534,8.258481,4.4378505,2Ery,9.705221766608613e-05,0.00038342231815637274,0.003618150013632213,0.00025372697067159753,0.9956472795549265
W37535,-7.397457,10.514472,15Mo,0.035737242479033704,0.013034190110452312,0.05396051739155945,0.8821478156813375,0.015120112740228136
W37537,8.109041,4.227964,3Ery,9.079818001323684e-05,0.0003583079044917942,0.00338315799206787,0.00023805708618459517,0.9959293293484185
W37538,3.8087914,4.756952,6Ery,0.004433067152727303,0.014091270285558349,0.13377165741637187,0.014828169816005097,0.8328751128007307
W37539,9.015554,5.7801685,1Ery,0.00012561001515950965,0.0005064931845518403,0.0047640354524097145,0.00031655933535778647,0.9942867565757941
W37540,8.608612,4.175675,2Ery,6.160955275688173e-05,0.00024432562530163105,0.002303808496206376,0.0001599676182188698,0.997230038934272
W37541,8.911852,4.000248,3Ery,4.79808099133356e-05,0.00019088191742983968,0.0017990333715927596,0.00012389233569531097,0.9978380142800644
W37542,8.097125,3.4346647,4Ery,5.6687248240962645e-05,0.00021962557753638646,0.0020732524220160226,0.00015269770819105723,0.9974975318673395
W37545,4.2497463,4.0789037,6Ery,0.0024709423488184492,0.008642202993258493,0.08476274284072711,0.007774944062712487,0.8963484496307406
W37546,-6.8243155,6.5350018,13Baso,0.15499431382139978,0.03808411761204513,0.14452030915438865,0.6174457334621327,0.04495543827611466
W37548,7.416398,3.8891096,3Ery,0.00010240413401336272,0.0003923295487680823,0.00371182669778981,0.00028070734659435944,0.9955123937129124
W37549,5.4094787,4.1671734,5Ery,0.0007562138375892839,0.0025302246557324303,0.024105030843499763,0.0024320966074666086,0.9701759039326872
W37551,-3.2353067,8.306231,14Mo,0.060589438387634115,0.1319187025723875,0.5105772534546508,0.20137813401741947,0.09553551526993459
W37552,-8.389687,8.428458,13Baso,0.09042635116547128,0.01839363500591414,0.07408794352821321,0.7928550039067095,0.02423717253058758
W37553,-6.880724,6.8912597,13Baso,0.13995375768077964,0.039630306283430845,0.1488996509281252,0.6250278348312273,0.04648831487268846
W37554,7.8885384,3.6739087,3Ery,7.779658308737339e-05,0.0003035200095468844,0.002869951539874806,0.00020770680989951255,0.9965407499468629
W37555,6.379622,4.2249312,4Ery,0.0002726683777557233,0.000982110335867905,0.009326444284597366,0.0008080126685183863,0.9886102706370081
W37557,0.25622076,4.885032,7MEP,0.010282317559152866,0.05065511971219285,0.7580474899836639,0.021434615822196454,0.1595798272651543
W37558,-3.2266166,6.3999586,10GMP,0.07119333761646854,0.09136338857778095,0.42635412985891746,0.3005210197040872,0.11056753948410522
W37559,-5.116111,2.7392,11DC,1.0,0.0,0.0,0.0,0.0
W37561,8.197431,3.9500933,3Ery,8.33923294998441e-05,0.00032858515037066655,0.00310268666364626,0.00021912393099966654,0.9962658818243588
W37562,-6.018018,7.9392557,13Baso,0.09963488976822298,0.0478886395928668,0.19817022345795893,0.5913687352993655,0.06293723807882604
W37563,7.056777,5.938661,2Ery,0.00021281639531145827,0.0008509403537802105,0.008035410275939918,0.000547896896126925,0.9903522800770423
W37564,-5.1999364,6.972656,13Baso,0.13641746212279537,0.05335653702848233,0.19563523461383686,0.5571739360149962,0.057416455038960174
W37565,7.9268126,4.379345,2Ery,0.00011679511726468979,0.0004579873038613011,0.004325884082789699,0.0003091016089945015,0.9947898277942133
W37566,7.194919,3.7534196,4Ery,0.00012513153290104006,0.0004763616905222563,0.004518588695615646,0.00034707726989934224,0.9945324870309893
W37567,-3.1800163,5.8313084,10GMP,0.06758914622604494,0.1368989925197307,0.45038226410602356,0.2243674871185954,0.12076105310228392
W37568,-7.632116,10.8890915,16Neu,0.02517312118077538,0.010160314263453976,0.0423215995113266,0.9108144838068565,0.011530378769245028
W37569,-4.2602744,8.227399,14Mo,0.08573629540898381,0.052643888752913294,0.23153103002148862,0.5576922488759639,0.07239613550984524
W37570,-7.2444553,10.912184,16Neu,0.04159462990820136,0.01684066100883435,0.07026946597000179,0.8522679788652011,0.01902703321976503
W37572,-2.256964,6.6736274,10GMP,0.05902762447923732,0.08610124017197672,0.4993753032510341,0.19446570130726976,0.16102887052487921
W37573,6.0250688,6.126628,2Ery,0.00043619499259142864,0.0017644183705117532,0.016781269006021206,0.001127857254423794,0.9798895777831955
W37574,8.123148,6.19002,2Ery,0.00016229226132102997,0.0006547694102554487,0.006159997209391639,0.0004093955445245777,0.9926128635499408
W37575,3.291411,4.517032,6Ery,0.005305532145127208,0.020127609146419482,0.2081390582858754,0.01556651700598548,0.7508605153464246
W37577,8.55913,3.448222,3Ery,0.0,0.0,0.0,0.0,1.0
W37578,-8.067598,7.9509068,14Mo,0.15005277232717806,0.027172594488904203,0.10692319164128654,0.6830139349227072,0.032837596837183104
W37579,-4.776308,8.391494,14Mo,0.10451301561606997,0.05697413533094336,0.23740440073841199,0.5396700986319164,0.061437832875546536
W37580,-6.0120316,10.429186,15Mo,0.06339967660625041,0.026662912960513638,0.10983452564530886,0.7705416516825278,0.029560867075267307
W37581,-5.281527,6.7283673,10GMP,0.09694751721991661,0.05229180413194904,0.23044941948382935,0.5350824951021625,0.08522854446557197
W37582,-5.380014,7.837181,13Baso,0.17202947061142634,0.04469725967105494,0.16497277835822385,0.5719011103936413,0.046399164270895736
W37583,6.830379,3.8902187,3Ery,0.00017630204052671727,0.0006736885897006362,0.006442122419364447,0.0004937709065028538,0.9922137706970988
W37584,0.69439805,5.569707,7MEP,0.011116926385211138,0.0489987953341113,0.6688064949944725,0.02699904940011362,0.24407793340010234
W37585,-8.242566,7.201691,13Baso,0.1671865149363603,0.026986511553856278,0.10581318299608343,0.6667941041857155,0.03321987188605796
W37586,7.7306995,7.0981483,2Ery,0.00019091326334710518,0.000777670056334582,0.007299121458759287,0.00047225963875116876,0.9912592755907517
W37587,-7.3736415,7.8428965,14Mo,0.128389982868906,0.03357687754582073,0.13616617068096482,0.6578895709835637,0.043977324316958784
W37588,-7.1308923,7.3796005,14Mo,0.1889427126900178,0.03130552806050656,0.12123198303939986,0.6217928198219752,0.03672699400089379
W37589,-6.649234,8.136887,15Mo,0.14446407069505765,0.03289586273043518,0.12817730929638718,0.6564624433567969,0.038000209112458806
W37591,7.409407,4.5831122,4Ery,0.00014411502248029055,0.000563794865250076,0.005331462639507522,0.0003834223031932437,0.9935767287884875
W37593,-7.740437,10.209911,15Mo,0.033732110950192906,0.010624774101860471,0.04404823183169897,0.8988336116792617,0.012761247073500388
W37594,-7.180301,7.0756574,14Mo,0.15409987316062146,0.030503204713286585,0.11889312067576922,0.6601041532799539,0.03639971498475792
W37595,-2.4623048,5.6612115,10GMP,0.06150348373206693,0.11981178182070358,0.5770390005111535,0.12496443075098301,0.1166804650082733
W37596,-4.0201154,6.967408,13Baso,0.09630356385919796,0.06944225201263461,0.307393712952675,0.4297774380536271,0.09708242599219324
W37597,-7.0764174,10.460929,16Neu,0.05511905179850446,0.01969385596578643,0.08078583292430296,0.82194426054979,0.022456774694592677
W37599,-0.42341512,7.305499,8Mk,0.0383221329268407,0.0648326725538639,0.4690824798670775,0.16788161583289188,0.25987848660884033
W37601,-7.1952567,7.0049634,13Baso,0.14281416466698849,0.03147290972896833,0.12396847045261564,0.6624541874351888,0.039290321249505024
W37602,5.082047,4.4292083,5Ery,0.0010277191411888049,0.003553408724143609,0.03411273518555215,0.0032163064349279655,0.9580892457995803
W37603,3.39263,5.41169,6Ery,0.006195083937272779,0.023691495225877813,0.23378575846458832,0.017485107651831765,0.7188417023290915
W37604,-6.078179,7.624339,14Mo,0.13437156146632287,0.03781099672816528,0.14963127660321154,0.6319240454871671,0.04626201548930589
W37605,6.36181,5.835831,2Ery,0.00026987210641039904,0.0010682586109090697,0.010130640395451931,0.0007102059210080484,0.9878203848200613
W37606,3.9819183,4.228083,6Ery,0.0048262207736112835,0.014654303613242122,0.14041832144632388,0.01685600875495173,0.8232444238515497
W37607,7.406588,2.7039633,3Ery,4.612847090998172e-05,0.0001463922563063948,0.0013746623571061465,0.00015747277808109025,0.9982752541625883
W37608,-3.6145034,7.3586645,14Mo,0.10169771592647261,0.12041140007022973,0.3849004145399719,0.30563810725756463,0.08735142695534034
W37609,3.3106418,4.9155307,7MEP,0.005561242813909172,0.018932285173324435,0.19240654873904695,0.017619109194878236,0.7654799694390036
W37610,-0.04263604,4.9030275,7MEP,0.0,0.0,1.0,0.0,0.0
W37611,-7.1155906,7.4648814,14Mo,0.1579813520671678,0.03255122419306194,0.12661745067544042,0.6446059746678896,0.03824396733625691
W37612,4.1256704,6.107703,5Ery,0.003355161067949736,0.012935744442876306,0.12446779601103172,0.009218805007049849,0.8500217695331695
W37613,-6.563961,7.091269,13Baso,0.17868266538827615,0.03703038447695307,0.14067222160938425,0.6021840545591036,0.041430611514475774
W37614,6.9064374,6.2070975,2Ery,0.00024192392792828936,0.0009820062070611205,0.00924753311836172,0.000606661211560108,0.9889211808936227
W37615,-6.5501795,10.73801,16Neu,0.05108063356590749,0.021155833732187795,0.08763442848634335,0.8163893599632748,0.02373944018127245
W37617,1.2712448,5.349384,12Baso,0.012587733287256587,0.05071582552077764,0.5490759750093563,0.030643570134238237,0.35697596374201157
W37618,-7.476824,8.982482,14Mo,0.09367030539720247,0.02784547839167953,0.1149877302509425,0.7282648204088645,0.035231693111853576
W37619,-0.5007263,6.7546754,8Mk,0.03342540233862494,0.07297302721677575,0.5489840616265637,0.1226880369338942,0.2219271764980493
W37620,6.637358,4.695318,4Ery,0.00020622488297918366,0.0007960031142580587,0.0075545383226433655,0.0005619287471764956,0.9908807741337036
W37621,7.6318665,3.1595757,3Ery,5.106350420733222e-05,0.00018679616891107057,0.001764734616711368,0.00014880525768644532,0.9978484427503778
W37622,7.8204947,3.8342862,2Ery,8.389173958150923e-05,0.00032691750212231684,0.003090187252197396,0.0002242662473598829,0.9962744495165268
W37624,-8.20639,7.5511775,14Mo,0.1482078964124745,0.0268582128063088,0.10560509977911824,0.6865792925809018,0.03274960686589408
W37625,-1.9637936,5.6745276,7MEP,0.05816472538738473,0.11211148356879562,0.5905600033730145,0.10010935503165255,0.1390533963625211
W37626,-2.750095,4.061339,19Lymph,0.0,1.0,0.0,0.0,0.0
W37627,-1.107103,7.4515133,7MEP,0.042272708638345285,0.05905099740917924,0.40180322826998366,0.19143628462428683,0.3054347958871576
W37628,-1.9653655,6.406916,10GMP,0.039027839827557254,0.07681616918581953,0.5982232792868136,0.14139071759187438,0.14454110050379781
W37629,-5.5582995,7.253644,13Baso,0.13554779398393985,0.046285336815373765,0.17660623699208988,0.5899254080171108,0.05163492922169582
W37630,8.169118,6.5186124,2Ery,0.00016523046000502413,0.0006682008987307677,0.0062828954479212116,0.00041482047364567996,0.992468172906881
W37631,8.265395,6.138288,2Ery,0.00015551874040330938,0.0006273435307057608,0.005902187757846386,0.00039206066829779147,0.992922267785635
W37633,8.379157,4.114784,3Ery,6.864194708294287e-05,0.00027067600163980247,0.0025553061721557647,0.0001800324510093764,0.9969250924984171
W37634,7.5564895,3.187071,3Ery,5.8917420570869036e-05,0.00021007221683945945,0.0019880192599735173,0.00017803206345404462,0.9975647942367533
W37635,3.3374946,5.6570473,6Ery,0.005490052845657089,0.02457102318272291,0.23398311068574013,0.013379879051140334,0.7225750484810031
W37642,-0.120996974,5.3323956,7MEP,0.01077019588575404,0.08181700595613552,0.745125605554285,0.024655636125772287,0.13763100820194332
W37644,-0.8201454,6.604297,8Mk,0.03268834385514896,0.07107128493894792,0.5485139208066208,0.1257376989056471,0.22198719560465704
W37650,1.2896528,4.2820387,2Ery,0.013442065954745836,0.06421650270258024,0.5387429421744039,0.021352247871463798,0.36224531001203103
W37651,9.38072,5.894486,1Ery,0.00013281940435305007,0.0005352644111868292,0.005038743219734406,0.0003355786193010754,0.9939570295001964
W37653,-3.370893,6.5052223,9GMP,0.06457444503698292,0.07796010009863463,0.4408314400803497,0.2766880114323562,0.13994508715520593
W37654,-9.065881,7.6011934,13Baso,0.1800509416292095,0.02343783841719135,0.09299920424872533,0.6734741512673327,0.03003813036265752
W37657,-4.6038504,8.930645,15Mo,0.10961452749143862,0.05116333746633524,0.1971854948415423,0.5907629189031901,0.051273136039358104
W37658,3.2164915,4.7783613,6Ery,0.009324941238160262,0.028384209208705113,0.24898633269955572,0.03231401665830675,0.6809895685760629
W37660,-8.252759,8.028722,13Baso,0.1323183948235423,0.027927051229370784,0.11305767050864102,0.6886701706763105,0.038026851142563066
W37661,8.795059,4.572333,3Ery,0.0001200395890645643,0.000473454642750829,0.004466912310303427,0.00031430453724833616,0.9946248457469272
W37663,-7.7326527,11.387543,16Neu,0.0,0.0,0.0,1.0,0.0
W37664,-7.712973,7.6306977,14Mo,0.13840111057507376,0.029169771145411076,0.11542894604808174,0.6807007119310065,0.036299451501195616
W37665,5.8027134,5.6979556,5Ery,0.0005176672226303262,0.0020739846736265942,0.019786112720775146,0.0013406681411251991,0.976280954797193
W37666,0.17643489,4.9032435,7MEP,0.009744683970880949,0.051599517070200426,0.7879293330258755,0.01946226869361822,0.1312635997719185
W37667,-6.9504466,8.147016,13Baso,0.1665047222306512,0.03245086275419274,0.1272576221144715,0.6356014176548176,0.038185231496469775
W37668,6.2614503,3.8943343,4Ery,0.0003231902120736712,0.0010930187864254604,0.010373268724503261,0.0010202426707053979,0.9871897897422658
W37669,-6.836058,8.274824,13Baso,0.13387703373423557,0.033277965685816625,0.13148822321781944,0.6616884178318497,0.03966812480904886
W37670,8.437878,4.554201,2Ery,0.00011944286695813133,0.00047426485338020446,0.004474614706809209,0.0003097373644769542,0.9946214866613522
W37673,-6.270795,9.804707,15Mo,0.06988047715498445,0.026495622954672986,0.10884552564937282,0.7647400214721307,0.03003807368530594
W37674,-1.31274,4.8471646,7MEP,0.015148483398808943,0.1340601829941326,0.7124643483446583,0.03981199502412152,0.09851455544354595
W37675,8.700572,5.1336207,3Ery,0.00012874126859993397,0.0005138235837938657,0.004845828640181722,0.00033113412386645227,0.9941799886084116
W37676,-4.3586464,6.287047,10GMP,0.08900488007325129,0.08937429256095436,0.3226675127844658,0.3835848832491838,0.1153674622711807
W37680,-8.097527,7.3742595,13Baso,0.14283667914613224,0.029161168790386036,0.11562775797367095,0.6751577938193523,0.0372166538779207
W37682,7.5363507,4.4363713,3Ery,0.00015053123713712471,0.0005808401338001798,0.0054905198304253285,0.0004074414931848887,0.9933701808013851
W37683,9.273425,5.67826,1Ery,0.000125544209526462,0.0005055884816187856,0.004759322332445767,0.00031752360507731524,0.9942914865480046
W37684,-7.027755,8.439275,13Baso,0.1002896218496346,0.03617799418179717,0.1549021102088866,0.6565529639992698,0.05207729996872496
W37685,-5.3292594,6.9440274,13Baso,0.12672519489415873,0.055217222698582716,0.20722265277483332,0.5479557148082608,0.06287881042432046
W37686,1.05483,5.4571967,7MEP,0.010861210900865533,0.049951092912944015,0.6116115310494155,0.026487915230335494,0.3010874789068606
W37687,-5.9082394,9.534071,16Neu,0.09293658862971349,0.03087032283139357,0.1246527805005338,0.7168443871194494,0.034695516034595184
W37689,-7.936855,8.127561,14Mo,0.1385452832599567,0.02826899978711114,0.11202349199236762,0.686288079413744,0.03487417130033161
W37691,9.2041,3.8089428,3Ery,0.0,0.0,0.0,0.0,1.0
W37692,8.912573,5.193435,2Ery,0.00013237106282103318,0.0005280961231873914,0.00497903687118568,0.0003404456470678457,0.9940195485511729
W37693,8.736713,5.596207,1Ery,0.00012625122622471517,0.0005077429398224054,0.004780722175687019,0.0003200373489633009,0.9942647414798046
W37694,-7.181107,7.376007,13Baso,0.1594170772964602,0.033893296255541425,0.13249607139493635,0.6332329880169254,0.040960473235498424
W37696,-8.181816,10.53502,15Mo,0.0,0.0,0.0,1.0,0.0
W37698,-0.52352613,7.653165,8Mk,0.040696498963354914,0.06155015549789693,0.4333182167230966,0.19058836750577185,0.27384441932210973
W37699,9.173365,5.0750813,2Ery,0.00012098344433780207,0.00048443404452679485,0.0045639647775321335,0.00030906436237772376,0.9945210433821675
W37700,-7.738088,7.8981595,14Mo,0.22792437074862507,0.026727923436011308,0.10501333243699335,0.6082141409232782,0.03212022718878642
W37701,-7.115363,8.219511,14Mo,0.16467860166250317,0.0304694257424748,0.11973653941290555,0.6490099038891032,0.03610542975736993
W37702,-5.485135,8.053785,14Mo,0.13051102620079758,0.04339811447887137,0.16650211846612145,0.6123805089644667,0.04720787525950951
W37704,-4.817563,6.5432205,9GMP,0.08613755808550287,0.05387003122416634,0.24828532685682825,0.5114082649664361,0.1002986027244012
W37706,-7.2707686,8.139778,14Mo,0.15675613619246878,0.031774756470612495,0.12458557642129371,0.6493628789627166,0.037520527974794174
W37707,-4.546969,8.931039,14Mo,0.07514158486569633,0.05015946319438342,0.2411732157362078,0.5499340954885439,0.08359134372131703
W37708,7.686602,5.9724813,2Ery,0.00017178402869222207,0.0006905435773706534,0.006511576128383945,0.0004371878703465545,0.9921883081629593
W37709,0.29879177,4.688103,7MEP,0.009136156002011656,0.047660333310396596,0.7850271792761333,0.01703720760268921,0.14113848604736823
W37710,8.880049,4.8401475,2Ery,0.00011780492869543644,0.0004700269493103618,0.00443151136965874,0.0003029805004274202,0.9946772148239074
W37711,-6.126807,11.000303,16Neu,0.051730993503492875,0.024890443198927924,0.0994211104520698,0.7981748748352111,0.02578218712471919
W37712,-6.1322775,5.9038944,10GMP,0.11967299943451706,0.04543525454822811,0.18625438785039583,0.5744255578865244,0.07421162897794441
W37713,2.8867414,5.188252,6Ery,0.0073353609599965145,0.032421907761645406,0.3385984592515845,0.01857737824023773,0.6030660044091167
