,umap_1,umap_2,paul15_clusters,11DC,19Lymph,7MEP,15Mo,3Ery
W37380,7.5214167,5.3761044,3Ery,3.3333886854392164e-05,0.004718853040638323,0.004721723313877339,0.13074809381137936,0.8597779959472516
W37381,6.719037,6.401728,2Ery,2.7122391623147755e-05,0.004630843862164943,0.009290351027924375,0.12994890891943123,0.8561027737988572
W37382,-0.46828836,4.346892,10GMP,0.006220816960572579,0.06313560697587992,0.834521302807525,0.0121930582151286,0.08392921504089497
W37384,-9.004553,7.5051928,13Baso,0.05739256989314327,0.0001906149492053504,0.03600074951328884,0.8524401057566829,0.05397595988768053
W37385,-8.291619,7.318504,14Mo,0.041817904861321725,0.0009116657167611035,0.04920525937450206,0.8553986836567358,0.0526664863906803
W37386,6.7753544,4.610242,4Ery,3.2897746804445534e-05,0.00471220855445682,0.005530547709389985,0.1306725418775402,0.8590518041118097
W37387,4.8093934,5.95936,5Ery,1.0070508809397052e-05,0.004410303827580727,0.06400884260404568,0.12175255038644027,0.8098182326731249
W37388,-2.761388,7.8655634,18Eos,0.008299285163471807,0.028561893866622945,0.6341284772817221,0.3146688839247898,0.014341459763394291
W37389,4.943076,6.505018,2Ery,0.00010084676312724413,0.005454561977068802,0.0774527137505592,0.11919163994252058,0.7978002375667251
W37390,-6.941669,9.993802,14Mo,0.008608751277061321,0.003937406309537019,0.06302284584247231,0.8695346944407564,0.054896302130173984
W37391,8.270228,3.0937018,3Ery,4.720999213437499e-05,0.004939628883927932,0.0005523291323590111,0.1315438065504409,0.8629170254411388
W37392,-5.3368545,6.643661,13Baso,0.03465201214458461,0.011408915573780485,0.23955489448992162,0.6777431146823395,0.036641063109374754
W37393,5.4618316,4.687091,5Ery,1.5393112176256087e-05,0.004433455503694018,0.023155300339543796,0.12810715929397554,0.8442886917506114
W37394,-2.5797389,7.490351,12Baso,0.010342555078535782,0.01704493227278452,0.5770668369166779,0.34594503446116837,0.04960064127083439
W37395,3.1751459,5.5809116,5Ery,0.0004100064403000944,0.008118914124330094,0.3369583606469769,0.0848945380310784,0.5696181807573156
W37396,7.444522,5.159362,2Ery,3.446515432331699e-05,0.004735673426495201,0.004284970339017901,0.13083331835796871,0.8601115727221958
W37397,-0.8689811,4.6417956,7MEP,0.004068334029721523,0.06584970906294943,0.8563171308688219,0.015155502692783833,0.058609323345724114
W37398,2.5463517,5.0715585,5Ery,0.0007243046997593035,0.015290248012171296,0.46072057184898296,0.06256007615415093,0.4607047992849364
W37399,-6.720363,10.959617,16Neu,0.002032849486046198,0.004581651823254427,0.05435961929160698,0.8828856585798488,0.05614022081924468
W37401,-8.823652,9.674295,15Mo,0.012375996001414024,0.0024336844935227077,0.010522174235233805,0.9095225446289854,0.06514560064084508
W37402,-3.0038574,8.132131,14Mo,0.009079255197550743,0.022751792930959032,0.48667052596879506,0.4574709742386481,0.024027451664047995
W37403,6.710558,5.4270716,5Ery,2.185718113839766e-05,0.004570178679441371,0.01236385074180632,0.12953722321959138,0.8535068901780235
W37405,-7.636264,9.955704,16Neu,0.009032554102274246,0.003075510121455442,0.03233944873709683,0.8961144303041149,0.059438056735059565
W37406,7.0944467,5.9883647,2Ery,2.9913956609100743e-05,0.004666317507351976,0.006118878733254405,0.13048887404049517,0.8586960157622904
W37407,8.407107,6.160387,2Ery,3.604251803609314e-05,0.0047483748942699616,0.0033795544831153393,0.13094621729988237,0.8608898108046972
W37409,4.6731586,4.2461324,6Ery,3.206218688017359e-05,0.004158921206607977,0.06596535838771188,0.12303833978633774,0.8068053184324632
W37410,7.6742625,6.2331,2Ery,3.2635139844064986e-05,0.0046992377886640666,0.0046736884657987785,0.13071940750400773,0.8598750311016863
W37411,6.913881,5.47303,5Ery,3.0276245314579322e-05,0.00467372567728191,0.0061331248777548595,0.1305134334533131,0.8586494397463367
W37412,-5.4667435,7.2407413,14Mo,0.03523902560295798,0.00868901707148537,0.18175996890220367,0.7364284819127814,0.03788350651057258
W37413,8.592837,5.0992246,2Ery,3.954273929928385e-05,0.004807246695180138,0.002348927026187533,0.13115367725612975,0.8616506062832043
W37414,6.8210907,2.693111,3Ery,5.215840473884417e-05,0.004911503090066413,0.0032533759110279004,0.13141326800260858,0.8603696945915593
W37415,6.4497128,3.8327549,5Ery,3.3188323179794064e-05,0.0047119021432270695,0.007351154943281887,0.13048067773749988,0.8574230768528124
W37417,-8.066237,10.658009,16Neu,0.004547958861345333,0.003298602200424445,0.005838839750957344,0.922088258244155,0.06422634094311892
W37418,-5.6720304,5.759982,10GMP,0.029929934263779937,0.011295918644019643,0.2771247507929641,0.6297018308841317,0.05194756541510565
W37419,-5.645615,8.029293,14Mo,0.031392824365235904,0.005547340654302391,0.14407852550412595,0.7782141320338275,0.04076717744250923
W37420,8.347654,6.877011,1Ery,3.401786884840038e-05,0.004709143455935364,0.0039048858602289756,0.13082796051283366,0.8605239923021546
W37421,7.5099006,6.8888392,2Ery,3.09232769886597e-05,0.0046683069415006185,0.005710312195153658,0.1305188278906236,0.8590716296957343
W37422,8.851448,3.617967,3Ery,4.634383329134951e-05,0.00492294857294906,0.0005845131733981913,0.1315098150441756,0.8629363793761868
W37424,-6.8816786,10.728947,15Mo,0.003079005444902975,0.003964000405049664,0.03740507070281495,0.8971451830499815,0.058406740397252105
W37425,0.34241414,6.051909,7MEP,0.003722154837366176,0.024787303960862407,0.7170157519809334,0.07245996806900261,0.18201482115183643
W37426,6.0859723,5.467032,4Ery,2.110778063537531e-05,0.0045656441349331825,0.016510795563565998,0.12889571579820347,0.8500067367226629
W37427,-0.37048155,5.0613956,7MEP,0.004028991582349565,0.05198865268594594,0.8622765100086858,0.008664251152921597,0.07304159457009819
W37428,4.630674,5.1748304,5Ery,8.081640535475183e-05,0.004609357407552283,0.12483006929540996,0.11478883462275365,0.7556909222689303
W37429,6.1042895,5.4617057,2Ery,1.8668820225507643e-05,0.004517851762012063,0.013274654202038669,0.1293926400098662,0.8527961852058585
W37430,-6.392833,6.0953846,13Baso,0.04045786447785978,0.007565403055293262,0.1753246470128986,0.7323399044538268,0.04431218100012258
W37431,-8.219997,8.342389,14Mo,0.03671749948277755,0.001065023667053648,0.04436866254602589,0.864284547922814,0.05356426638133
W37432,-7.923467,8.0373955,15Mo,0.0367361025786652,0.001280943710929835,0.055004093597562836,0.8552460367131014,0.05173282339974166
W37433,8.387011,4.780604,2Ery,4.04301093358354e-05,0.004822906446951965,0.00208673098774987,0.131207298675949,0.8618426337800144
W37434,-6.354806,9.010142,14Mo,0.019614936098719716,0.007205369601233879,0.17337454394325055,0.7570705047016536,0.042734645655143184
W37435,4.1378384,4.2733746,6Ery,5.553176322965562e-05,0.004093157494071765,0.12053006986588992,0.11583327955830997,0.7594879613184997
W37436,-4.950799,6.6739554,12Baso,0.019195820377758483,0.009858833168924564,0.34017543115173693,0.577278292127254,0.05349162317432705
W37437,8.02009,5.047433,2Ery,3.7955081790885715e-05,0.004786147519077906,0.0029200229628722385,0.13106266834606622,0.8611932060901937
W37439,-2.8848956,3.6525707,19Lymph,0.0009770614175802282,0.7944072735141996,0.0128569467051665,0.12745831695204185,0.06430040141101279
W37442,3.526246,4.0961795,6Ery,0.00042477236472006504,0.007834136851339173,0.302924317539747,0.09245252911350565,0.596364244130689
W37443,-8.949053,8.339089,14Mo,0.04049488731776819,0.0008465470553745175,0.03432287258964611,0.8671834772152497,0.057152215821962456
W37446,1.5513467,5.3143096,6Ery,0.001504663393899181,0.02389061826316088,0.6826978380206467,0.034159286644053946,0.25774759367824024
W37449,-1.6230447,6.2130475,17Neu,0.0044172807336737,0.048906278100343696,0.837172369230714,0.10409915338802204,0.005404918547247476
W37450,4.913923,4.1222467,6Ery,2.4114587605570023e-05,0.0042040039925679,0.049372052563128405,0.12510441385906784,0.8212954149976313
W37451,-0.19657856,4.0808845,6Ery,0.0035709569439505936,0.04563223402658689,0.845467904607675,0.005177856125086689,0.10015104829670196
W37452,-2.4055593,5.888074,9GMP,0.01415033926495781,0.05785103832512188,0.697355003229317,0.1855151531761378,0.04512846600446648
W37453,7.392626,3.645587,3Ery,4.2519286530613964e-05,0.004852926199106056,0.0029368667627320717,0.1311829181843187,0.8609847695673134
W37454,-7.8543367,8.082126,14Mo,0.04448390292179282,0.000787724506081613,0.060410183109048145,0.8446358423607474,0.049682347102331104
W37455,4.976217,3.2588813,6Ery,0.0001690642251951937,0.00431578220991238,0.06032385582081359,0.1275460217169377,0.8076452760271421
W37456,-8.881872,9.203193,15Mo,0.01851964217132171,0.0019881839951663978,0.02684119197445052,0.8881213173450282,0.06452966451403423
W37457,-7.2990847,9.3916855,15Mo,0.019441741409166827,0.0027486216569824404,0.04075172737646959,0.8811088518455018,0.05594905771188038
W37458,-7.928115,6.977039,13Baso,0.04475407873413273,0.001060786699928575,0.06652550410448893,0.8386673588506415,0.048992271610809386
W37459,8.026313,4.692301,3Ery,3.978434175997459e-05,0.004815893565236521,0.002430095783307967,0.13115658856678675,0.8615576377429097
W37460,-5.756034,10.978703,16Neu,0.0029680644027909927,0.005503104054154723,0.08156148599042438,0.8573285809851668,0.05263876456746405
W37461,-0.1701754,4.421459,7MEP,0.00368424363595376,0.049800710064548614,0.8373674408143212,0.011874498018590507,0.09727310746658695
W37462,8.265381,2.6446774,3Ery,4.929489436461349e-05,0.004975070968292597,8.69053970967157e-05,0.1316467599432761,0.863241968796971
W37463,-8.702275,8.293581,13Baso,0.0356703452125305,0.0010810722194521552,0.039251917937760415,0.8672030085823061,0.056793656047951696
W37465,8.539214,4.4153786,3Ery,4.344885802405391e-05,0.004874835762556126,0.001305015634047861,0.13136263742266865,0.8624140623227042
W37466,-6.5123005,7.906923,14Mo,0.02890388498330705,0.0045867120974379645,0.1302083922187402,0.7916505099060787,0.044650500794437116
W37467,-8.055156,7.171239,14Mo,0.05971271926740902,0.0004650602421116674,0.0543005544931802,0.8365092825955301,0.049012383401769825
W37468,-0.45027938,7.5511475,8Mk,0.005381324295818282,0.0020142072024583436,0.6907754411542872,0.17929049957453605,0.122538527772901
W37469,-6.2460537,11.262261,16Neu,0.0013423248593100925,0.004515095048363325,0.05156222134788833,0.8863027053491775,0.05627765339526169
W37470,-6.569506,9.585972,14Mo,0.014625608653190425,0.00931865176086871,0.22259655312926083,0.712036780004227,0.0414224064524539
W37471,-2.236967,7.373305,17Neu,0.005110949073965414,0.03709950328309625,0.7765826069477623,0.1803965822783187,0.000810358416858346
W37473,8.918461,4.1109695,3Ery,4.548365229021345e-05,0.004908002639585509,0.0007596049646106255,0.13146862691468283,0.8628182818288318
W37474,4.6385818,5.567193,5Ery,5.9727006499160096e-05,0.005216506900535121,0.1203013451881719,0.11355010827655254,0.7608723126282422
W37475,-3.4129717,6.552751,10GMP,0.028843187637727016,0.037127224480994515,0.4885538919241227,0.41134665797602227,0.03412903798113443
W37476,-6.751204,11.1690855,16Neu,0.0019168395664569478,0.003991259209094822,0.03936882208536574,0.896810810766625,0.0579122683724585
W37477,6.357242,5.6908746,2Ery,1.9741108969488878e-05,0.004535597655619633,0.012040118317853381,0.12955828418219337,0.8538462587353651
W37478,-4.658768,8.421848,14Mo,0.030043686984978463,0.015423305607820296,0.2328715365990903,0.6868892731145446,0.03477219769356734
W37479,3.0783463,4.9033184,6Ery,0.0007120203522127676,0.009611593974143203,0.394030896510433,0.0866856014003011,0.5089598877629108
W37480,-8.178316,7.387079,14Mo,0.05360980338616175,0.0005805627124007835,0.05342035283266956,0.8421013378057577,0.05028794326301123
W37481,-8.866838,7.422647,13Baso,0.0589960659534261,2.409381751147009e-17,0.03109013316975936,0.856215759016071,0.05369804186074446
W37482,4.9833617,4.94753,5Ery,2.553478541088235e-05,0.004518553052992279,0.07060276888907352,0.12127790455989125,0.803575238712633
W37483,-1.4820083,7.51902,10GMP,0.008253158492837101,0.01249893223868996,0.6482521326196665,0.23870210720137935,0.09229366944742802
W37484,-0.021592582,4.2321105,7MEP,0.003699706410129457,0.048869086733515546,0.8604376376271384,0.0032768603164678215,0.08371670891274975
W37485,5.7525125,6.8712063,2Ery,1.022613572780286e-05,0.0044275117594363336,0.02412090589368258,0.12755236025046274,0.8438889959606916
W37486,6.327117,6.478403,2Ery,2.433990399301177e-05,0.004595170125346838,0.010631335893766488,0.12972526577928795,0.8550238882976067
W37487,8.031146,6.025667,2Ery,3.4063229330696884e-05,0.004721431591803634,0.004011490246997352,0.13083860859834395,0.8603944063335253
W37488,-8.543102,8.739581,14Mo,0.026480830407805286,0.0015684361068604295,0.02803293250170926,0.8851532029198901,0.0587645980637359
W37489,1.7008473,5.131836,7MEP,0.001234884203956484,0.020038083772570065,0.6105044797172069,0.04606879362799848,0.322153758678269
W37490,-0.579384,7.4501314,8Mk,0.005413176621304613,0.002293950087874745,0.7213551998726182,0.16661809442307865,0.10431957899512477
W37491,-6.0706773,7.8189015,14Mo,0.03622102311881747,0.003443265899149719,0.11458547359616482,0.8034691990019426,0.04228103838392644
W37492,6.578176,7.168676,2Ery,2.207311165045205e-05,0.004557737681575099,0.01277862740506843,0.12933880012134452,0.8533027616803625
W37493,6.669631,6.4084177,2Ery,2.4725689067548055e-05,0.004600204126252898,0.01104998141788127,0.12966674308297688,0.8546583456838224
W37494,-5.071054,7.4848237,14Mo,0.030828921453383163,0.010425473715231844,0.21792121907537593,0.7041499511869591,0.03667443456905094
W37496,-7.459883,6.8883033,13Baso,0.034604275315516124,0.0031403074947267376,0.10873590752434421,0.8032799755925996,0.05023953407281439
W37497,0.50948596,6.712285,7MEP,0.0029845022584699143,0.01214552831003141,0.6130882462388414,0.10594062741193616,0.2658410957807222
W37498,8.910819,3.660163,4Ery,4.62444120856312e-05,0.004921688941527065,0.0005997925958121298,0.13150578217419415,0.8629264918763819
W37499,-7.122164,7.688725,13Baso,0.03574561745509722,0.004167967258345866,0.10031896176877199,0.8124049828776344,0.04736247064015151
W37500,-4.5980296,8.191676,13Baso,0.0703330616636025,0.018866381900248592,0.2158141861213935,0.6642914710068561,0.03069489930790022
W37501,4.134354,5.586582,5Ery,0.0003809780879901075,0.008741673193908981,0.2855533940785263,0.09065453466594285,0.6146694199736328
W37502,7.180246,6.6789594,2Ery,2.9169969358280238e-05,0.004648016742444402,0.010513309603765847,0.12973400161733387,0.8550755020670986
W37503,-1.4638499,5.365195,18Eos,0.008287662096233182,0.09874591232700451,0.7811911200790908,0.07224799948669851,0.03952730601097402
W37504,-7.812719,9.965539,15Mo,0.008491315583314268,0.0032290289570608794,0.03068590359406318,0.8969393358912408,0.060654415974321904
W37505,5.8339515,3.8610158,5Ery,2.8766109559855148e-05,0.004528183590672864,0.022495078348841076,0.12852856152748282,0.8444194104234443
W37506,0.054015663,4.207047,7MEP,0.004273433032699557,0.10271057221140664,0.7669141932310964,0.01667029428572855,0.1094315072390697
W37507,7.377571,7.1814365,2Ery,2.8342738993387623e-05,0.004631259422994177,0.006578435760219534,0.13035637822927815,0.8584055838485157
W37508,-7.4983406,7.109589,13Baso,0.06221713872581117,0.0010528641198674494,0.06769333260070622,0.8224840052375453,0.0465526593160707
W37509,-5.6598525,8.5793,14Mo,0.03360241962185525,0.0045932345495406915,0.12976823918338612,0.7921491639440755,0.03988694270114337
W37510,1.5353354,4.9925795,6Ery,0.0014710871211419186,0.025275764944403516,0.69952699438299,0.027171157642366245,0.24655499590909927
W37511,5.090275,4.378488,5Ery,7.780013307783425e-06,0.004277114311699323,0.038397567823405476,0.12599746594557737,0.831320071906011
W37512,6.6729712,4.377253,4Ery,3.308772912035078e-05,0.004720825293556233,0.005694134722867754,0.13065992067828142,0.8588920315761752
W37514,-6.41401,6.5927525,13Baso,0.04243672561164232,0.004210518650344118,0.13144979536225787,0.779979932991288,0.04192302738446868
W37515,0.5460621,5.4291744,7MEP,0.0026967964585128392,0.03588314784315783,0.7801036002343187,0.02159181769470214,0.15972463776930929
W37516,3.346682,5.526957,5Ery,0.0003133604823863685,0.008292049821132824,0.33613984669180513,0.08248636128155172,0.5727683817231249
W37517,5.6447988,5.4823256,5Ery,1.1699210007611438e-05,0.004432233586326737,0.021897464801634497,0.12806595049647487,0.8455926519055572
W37518,-3.2354486,6.182421,10GMP,0.01692868203782369,0.03680680361930757,0.6226645318731566,0.24960778234201114,0.07399220012770209
W37519,-7.3163824,10.771365,16Neu,0.002637492040407211,0.003728924388485567,0.028507230066220624,0.905041665055499,0.06008468844938856
W37520,7.8869224,4.1035504,2Ery,4.2566624517345544e-05,0.004862809360530361,0.0017429059333439235,0.13130568489707312,0.8620460331845363
W37521,-7.5964785,9.467272,14Mo,0.0177597561169162,0.0027371363755562127,0.05709300481453913,0.8675572302781559,0.0548528724148335
W37522,7.7893405,3.773153,3Ery,4.2336811742044305e-05,0.004860178148730987,0.0020692131805142735,0.1312655262613186,0.8617627455976952
W37523,7.039451,5.332884,2Ery,2.9788603785597468e-05,0.00467162940779847,0.006833895773695209,0.1304219166393391,0.8580427695753826
W37524,-5.4272532,6.227995,10GMP,0.030276697227163845,0.011152272295297016,0.24170959165324987,0.6755903686409843,0.04127107018330597
W37525,-6.9025097,11.157858,16Neu,0.0020266570164635526,0.004085929851240179,0.036666015784015994,0.8985095798965608,0.05871181745172063
W37526,-0.19693854,6.137868,8Mk,0.004914754353032433,0.03128041450692955,0.7725068011767648,0.08688519950330541,0.10441283045996862
W37527,3.241121,4.5877223,6Ery,0.00033526996165241055,0.005819067796871008,0.2823309635100906,0.09828294915277953,0.6132317495786074
W37528,-8.264877,9.031892,15Mo,0.02389848995757341,0.0017946749712586026,0.028769594500141923,0.8875132261706754,0.058024014400351584
W37529,5.7460256,4.2259583,5Ery,2.2167942951287934e-05,0.004528423341235701,0.01937847419797026,0.12871130231751687,0.8473596322003268
W37530,-4.4902296,7.1846666,10GMP,0.02828550135266707,0.021384264479990207,0.3431115196363829,0.5739004539175789,0.03331826061338185
W37531,0.5262484,4.534107,7MEP,0.003391457635192007,0.04261829595725477,0.8301419664232244,0.00706253399397273,0.11678574599035707
W37532,-6.9283295,7.266699,14Mo,0.04251618612716865,0.0016276324432694465,0.08254972838734084,0.8270285028644099,0.046277950177812194
W37533,-2.53882,3.869072,19Lymph,0.005786515931463097,0.7823790673094474,0.021846642706103918,0.12629709873175018,0.0636906753212363
W37534,8.258481,4.4378505,2Ery,4.167803001827767e-05,0.004846715506553646,0.0018629733830416505,0.13126770389921713,0.8619809291811702
W37535,-7.397457,10.514472,15Mo,0.004687310594641047,0.0035446521899874495,0.028762749863303527,0.9028503708937216,0.06015491645834741
W37537,8.109041,4.227964,3Ery,4.250388322890477e-05,0.004862024010865418,0.0016827330481436447,0.13130396774259645,0.8621087713151665
W37538,3.8087914,4.756952,6Ery,0.00023619816864145555,0.004713724705707068,0.19087005836472376,0.10922993303378079,0.694950085727148
W37539,9.015554,5.7801685,1Ery,4.0068449900094186e-05,0.004808097851038484,0.0021269205286519157,0.13117530263799557,0.8618496105324149
W37540,8.608612,4.175675,2Ery,4.479919505512195e-05,0.004896753169946374,0.0009864537971756694,0.1314289526539135,0.8626430411839103
W37541,8.911852,4.000248,3Ery,4.5672666054456935e-05,0.004911078491890181,0.00071757339618008,0.13147806368374768,0.8628476117621287
W37542,8.097125,3.4346647,4Ery,4.526793191628794e-05,0.004907479858656263,0.0010749339747083842,0.13144444722518556,0.8625278710095345
W37545,4.2497463,4.0789037,6Ery,5.537790718106347e-05,0.0043172620295825175,0.12062115611181681,0.11547631230477916,0.7595298916466414
W37546,-6.8243155,6.5350018,13Baso,0.051145317173646274,0.004399746356240681,0.12117919195115995,0.7807604197552696,0.04251532476368454
W37548,7.416398,3.8891096,3Ery,4.1264289673685046e-05,0.004842499738457307,0.0024609463411103404,0.1312028537885832,0.8614524358421763
W37549,5.4094787,4.1671734,5Ery,2.766805099746032e-05,0.004389616452350416,0.032416094577613165,0.12728106993981972,0.8358855509792201
W37551,-3.2353067,8.306231,14Mo,0.020662761280602897,0.07275908063860778,0.6428626467348555,0.22401068321141307,0.03970482813452168
W37552,-8.389687,8.428458,13Baso,0.02798881519600026,0.0015644400892323332,0.03572493948304081,0.8770530082492719,0.057668796982455646
W37553,-6.880724,6.8912597,13Baso,0.041640965929668206,0.005198123365967207,0.1280662323874937,0.7817794956910984,0.04331518262577349
W37554,7.8885384,3.6739087,3Ery,4.334160352241648e-05,0.004876778009124051,0.0016477572694223884,0.13132940981790214,0.8621027133000301
W37555,6.379622,4.2249312,4Ery,2.9587195428357128e-05,0.0046282149928603316,0.009961306451833072,0.13009974031612795,0.8552811510437514
W37557,0.25622076,4.885032,7MEP,0.0026307614287477527,0.03936258992087499,0.8401726459035359,0.008098131296623002,0.10973587145021936
W37558,-3.2266166,6.3999586,10GMP,0.017229948539132168,0.03580207958199112,0.5767170195839201,0.3428136077370165,0.02743734455794105
W37559,-5.116111,2.7392,11DC,0.7978947512370175,0.021700325500876857,0.0020748986213487784,0.17553276071842303,0.002797263922334988
W37561,8.197431,3.9500933,3Ery,4.3120826854114685e-05,0.004872154298836617,0.0015024747011088391,0.1313390020653912,0.8622432481078103
W37562,-6.018018,7.9392557,13Baso,0.023042011067737476,0.009379496489641197,0.22347678380894176,0.7027121139605519,0.0413895946731286
W37563,7.056777,5.938661,2Ery,2.769313979876529e-05,0.0046364568877389645,0.006871622873102392,0.13036197586451323,0.8581022512348477
W37564,-5.1999364,6.972656,13Baso,0.039185455155753085,0.012497485736086977,0.21180501774515795,0.7014237526835256,0.03508828867947741
W37565,7.9268126,4.379345,2Ery,3.963310831221802e-05,0.0048145505347219975,0.002573286994268474,0.13114712659272437,0.8614254027699739
W37566,7.194919,3.7534196,4Ery,3.972878200933142e-05,0.004819578651228224,0.003543085419280389,0.13103836974080124,0.8605592374066817
W37567,-3.1800163,5.8313084,10GMP,0.018270323763658277,0.07672047182937569,0.600965738246723,0.26153950646292773,0.042503959697316185
W37568,-7.632116,10.8890915,16Neu,0.002422625077717803,0.0037355688993267458,0.019948882496782616,0.9119017937505131,0.061991129775660805
W37569,-4.2602744,8.227399,14Mo,0.018172398295860644,0.01342195478368255,0.2757554742947231,0.6491156444856518,0.0435345281400829
W37570,-7.2444553,10.912184,16Neu,0.001778580058371657,0.0040115698726703565,0.03523569503734423,0.8998253778592189,0.059148777172395806
W37572,-2.256964,6.6736274,10GMP,0.014988437509988699,0.034629015415760016,0.6765608625146887,0.21259886942987927,0.06122281512968417
W37573,6.0250688,6.126628,2Ery,1.582776137941811e-05,0.004502134527005029,0.020050584742055778,0.12828294378170985,0.8471485091878508
W37574,8.123148,6.19002,2Ery,3.43685975295819e-05,0.004723038910014027,0.003901391419293205,0.13084997459676084,0.8604912264764033
W37575,3.291411,4.517032,6Ery,0.0002896389938087606,0.007060081413067869,0.28352662474388235,0.09284199275147312,0.6162816620977689
W37577,8.55913,3.448222,3Ery,4.6562790982331065e-05,0.004928618333269404,0.0005826122414319848,0.13152003695585054,0.8629221696784667
W37578,-8.067598,7.9509068,14Mo,0.045358635554930575,0.0008277865766436712,0.056433393309504504,0.8474752376314951,0.04990494692742724
W37579,-4.776308,8.391494,14Mo,0.02551752886182408,0.016718334157540347,0.2743151567782327,0.6491611820688449,0.03428779813355888
W37580,-6.0120316,10.429186,15Mo,0.0051834893295818535,0.00498040887802377,0.07721558136765401,0.8603516283255689,0.05226889209917252
W37581,-5.281527,6.7283673,10GMP,0.023515132237412095,0.009743477297754741,0.2824922676095449,0.6370256353033384,0.0472234875519509
W37582,-5.380014,7.837181,13Baso,0.06304168749752347,0.010946346101047716,0.15917353242500085,0.7312459078433398,0.03559252613308926
W37583,6.830379,3.8902187,3Ery,3.7285687113577264e-05,0.004786515291457797,0.006359321441646396,0.13061381540629932,0.858203062173484
W37584,0.69439805,5.569707,7MEP,0.0019931945100094173,0.02892104230956406,0.7850175507531565,0.019050616170614213,0.16501759625665674
W37585,-8.242566,7.201691,13Baso,0.05626125112353154,0.0005419023572983227,0.0507179014422071,0.8421557902762891,0.05032315480067501
W37586,7.7306995,7.0981483,2Ery,3.1199257501343576e-05,0.004669268430807481,0.005092539900977144,0.13061531269508536,0.8595916797156297
W37587,-7.3736415,7.8428965,14Mo,0.03505406936320228,0.0024161033708814963,0.11103525816039596,0.8046519471395059,0.046842621966015394
W37588,-7.1308923,7.3796005,14Mo,0.05683614780886868,0.0016257850964096119,0.08010858981374583,0.8165250720173303,0.04490440526364663
W37589,-6.649234,8.136887,15Mo,0.039672260448143704,0.0023400581263291398,0.09162846853991012,0.8215908160096889,0.04476839687592914
W37591,7.409407,4.5831122,4Ery,3.6412034394120015e-05,0.004767688630132906,0.003788549009029295,0.13093944607328595,0.8604679042531588
W37593,-7.740437,10.209911,15Mo,0.007667627493804356,0.0032201257531379417,0.023870783356937816,0.9041545850761736,0.0610868783199473
W37594,-7.180301,7.0756574,14Mo,0.047332596237538965,0.0012203015428937458,0.07295105929843125,0.8314303343316155,0.04706570858952157
W37595,-2.4623048,5.6612115,10GMP,0.01674848444807086,0.06994291575297969,0.7489965263083678,0.12797296705488825,0.03633910643569441
W37596,-4.0201154,6.967408,13Baso,0.025112273367296812,0.019786584166455602,0.40179867332140384,0.5168221080146304,0.03648036113021438
W37597,-7.0764174,10.460929,16Neu,0.006095960286715365,0.0038413221609709305,0.044775122097445975,0.8882406502778816,0.057046945176987156
W37599,-0.42341512,7.305499,8Mk,0.005327901489975686,0.0025122864506433315,0.7174827958332571,0.16742587634965037,0.10725113987647442
W37601,-7.1952567,7.0049634,13Baso,0.0424835713645615,0.0015844167961156198,0.08308933111018561,0.8249460532981473,0.047896627430990754
W37602,5.082047,4.4292083,5Ery,1.9259671270976935e-05,0.004258393381555724,0.047248119203596874,0.12509960932731884,0.8233746184162587
W37603,3.39263,5.41169,6Ery,0.00031918978641884026,0.007127193259277919,0.3240503863180584,0.08659531638636202,0.5819079142498836
W37604,-6.078179,7.624339,14Mo,0.03613266765103733,0.0037677645057455906,0.13112380552438782,0.7863484543556147,0.042627307963215406
W37605,6.36181,5.835831,2Ery,2.2121735483698274e-05,0.004565980682535405,0.010224951606106671,0.12983801514303114,0.8553489308328441
W37606,3.9819183,4.228083,6Ery,0.0003506550682889495,0.005313386750212244,0.1972523230174076,0.11045434041175403,0.6866292947523381
W37607,7.406588,2.7039633,3Ery,4.847299761978587e-05,0.0049438045272605,0.001120614070896732,0.1315330863263185,0.8623540220779055
W37608,-3.6145034,7.3586645,14Mo,0.03301884752007508,0.06799408653684517,0.5012834504175165,0.36699593333085556,0.030707682194708607
W37609,3.3106418,4.9155307,7MEP,0.00029931082501680716,0.005745486173290003,0.2675879116142261,0.0976796033471146,0.6286876880403535
W37610,-0.04263604,4.9030275,7MEP,0.0032094424039447052,0.04386804176446537,0.8668904771639054,0.004514143006906191,0.08151789566077927
W37611,-7.1155906,7.4648814,14Mo,0.04614548958493079,0.0018236346670550607,0.08734559114798136,0.8197772271383197,0.044908057461714154
W37612,4.1256704,6.107703,5Ery,0.00018706554640464558,0.0059184902877660395,0.17114748028028015,0.10747255835680751,0.7152744055287426
W37613,-6.563961,7.091269,13Baso,0.05846763725377321,0.004625143169993461,0.11545739883334333,0.7810565147106704,0.04039330603222054
W37614,6.9064374,6.2070975,2Ery,2.56958570836241e-05,0.004610512383995861,0.008504206210042584,0.1300699301904579,0.8567896553584211
W37615,-6.5501795,10.73801,16Neu,0.0026535360683780976,0.004335118950813915,0.05156288072688017,0.8850688778486463,0.05637958640528246
W37617,1.2712448,5.349384,12Baso,0.0022722886134813928,0.02538158347937659,0.6784207011348588,0.0389552647242148,0.25497016204806944
W37618,-7.476824,8.982482,14Mo,0.022254216175376488,0.003139786596271829,0.08842143558092795,0.835211262759846,0.05097329888757863
W37619,-0.5007263,6.7546754,8Mk,0.005239114670630059,0.016068877739447967,0.7812438412016146,0.11205494660230693,0.08539321978600148
